id,doi,is_oa,source,oa_url,host_type
852,10.1007/3-540-27395-6_5,True,unpaywall,https://edoc.hu-berlin.de/bitstreams/86a439da-8e57-4143-aaef-a796a5dc6737/download,repository
853,10.1007/s11336-013-9373-x,False,,,
854,10.1093/biostatistics/kxq003,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/2883305,repository
855,10.1080/10485250008832820,False,,,
856,10.1198/jcgs.2010.10007,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/3285536,repository
857,10.1007/s10182-009-0113-6,False,,,
858,10.1080/02331888.2014.979827,False,,,
859,10.1007/s00180-007-0044-1,False,,,
860,10.1007/s11634-013-0162-2,False,,,
861,10.1111/j.1541-0420.2012.01808.x,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/3962763,repository
862,10.1016/j.csda.2011.09.005,False,,,
863,10.1007/978-3-540-30478-4_7,False,,,
864,10.1080/02664763.2013.838663,False,,,
865,10.1016/j.ecosta.2016.09.005,False,,,
866,10.1198/jasa.2009.tm08024,True,semantic_scholar,http://stat.wharton.upenn.edu/%7Ebuja/PAPERS/RegSVD-Huang-Shen-Buja-2009JASA.pdf,
867,10.1007/s00477-025-03127-5,True,unpaywall,https://doi.org/10.1007/s00477-025-03127-5,publisher
868,10.1007/s00477-009-0306-2,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s00477-009-0306-2.pdf,publisher
869,10.1145/1282100.1282173,False,,,
870,10.1016/j.jneumeth.2008.09.030,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/2659537,repository
871,10.1080/01431161.2022.2105174,False,,,
872,10.1145/3694875.3694882,True,unpaywall,https://doi.org/10.1145/3694875.3694882,
873,10.1038/srep23918,True,unpaywall,https://www.nature.com/articles/srep23918.pdf,publisher
874,10.1145/3178113,True,unpaywall,https://dl.acm.org/doi/pdf/10.1145/3178113,publisher
875,10.1016/j.cma.2015.12.028,True,unpaywall,https://arxiv.org/pdf/1508.05214,repository
876,10.1016/j.patrec.2011.03.001,True,unpaywall,https://arxiv.org/pdf/1105.0204,repository
877,10.1109/ACCESS.2020.3018644,True,unpaywall,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09173659.pdf,publisher
879,10.1088/1742-6596/2813/1/012019,True,unpaywall,https://doi.org/10.1088/1742-6596/2813/1/012019,publisher
881,10.1007/s10342-008-0225-7,False,,,
882,10.1109/ICASSP.2014.6854546,False,,,
883,10.3969/j.issn.0372-2112.2014.03.019,False,,,
884,10.4067/S0718-07642016000200018,True,unpaywall,http://www.scielo.cl/pdf/infotec/v27n2/art18.pdf,publisher
885,10.1371/journal.pone.0348779,True,unpaywall,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0348779&type=printable,publisher
886,10.3414/ME17-01-0102,True,unpaywall,http://www.thieme-connect.de/products/ejournals/pdf/10.3414/ME17-01-0102.pdf,publisher
887,10.1155/2014/379763,True,unpaywall,https://downloads.hindawi.com/journals/tswj/2014/379763.pdf,publisher
888,10.1111/1753-6405.12442,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S132602002301261X/pdf,publisher
889,10.1186/s13007-018-0314-7,True,unpaywall,https://plantmethods.biomedcentral.com/track/pdf/10.1186/s13007-018-0314-7.pdf,publisher
890,10.11113/jt.v74.3011,True,unpaywall,https://doi.org/10.11113/jt.v74.3011,publisher
891,10.1007/s00477-016-1216-8,True,unpaywall,http://hdl.handle.net/10481/72906,repository
892,,False,,,sin_doi
893,10.1007/s10389-023-01879-4,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s10389-023-01879-4.pdf,publisher
894,10.1109/TNSRE.2022.3162416,True,unpaywall,https://ieeexplore.ieee.org/ielx7/7333/9695946/09741554.pdf,publisher
895,10.1109/ICDM.2016.0178,False,,,
897,,False,,,sin_doi
899,10.1002/aps3.11366,True,unpaywall,https://bsapubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aps3.11366,publisher
900,10.1186/s12874-022-01566-0,True,unpaywall,https://bmcmedresmethodol.biomedcentral.com/track/pdf/10.1186/s12874-022-01566-0,publisher
901,10.1186/1471-2288-13-43,True,unpaywall,https://bmcmedresmethodol.biomedcentral.com/counter/pdf/10.1186/1471-2288-13-43,publisher
902,10.1016/j.neucom.2022.03.003,True,unpaywall,https://hdl.handle.net/11311/1224867,repository
903,10.1109/TSMCB.2006.874681,False,,,
904,10.1063/1.4894361,False,,,
905,10.1109/AICT.2010.81,False,,,
906,10.1016/j.jneumeth.2022.109609,False,,,
907,10.1177/03611981241242375,False,,,
908,10.1186/s13007-015-0095-1,True,unpaywall,https://plantmethods.biomedcentral.com/counter/pdf/10.1186/s13007-015-0095-1,publisher
909,10.1109/ICPEGE67691.2026.11451320,False,,,
910,10.5194/acp-13-11473-2013,True,unpaywall,https://acp.copernicus.org/articles/13/11473/2013/acp-13-11473-2013.pdf,publisher
911,10.4028/www.scientific.net/AMR.915-916.395,True,unpaywall,https://doi.org/10.4028/www.scientific.net/amr.915-916.395,publisher
912,10.1080/24725854.2017.1419315,False,,,
913,10.1016/j.mri.2008.09.001,False,,,
915,10.1109/TBME.2018.2879227,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/6687059,repository
916,10.1016/j.chemolab.2025.105626,False,,,
917,10.1016/j.brainresbull.2026.111815,True,unpaywall,https://doi.org/10.1016/j.brainresbull.2026.111815,publisher
918,10.1038/s41598-025-29316-4,True,unpaywall,https://doi.org/10.1038/s41598-025-29316-4,publisher
920,10.1017/S0025100318000282,True,unpaywall,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/2944AC2E645900B3D91698E6ABC8F085/S0025100318000282a.pdf/div-class-title-nasal-coarticulation-in-bininj-kunwok-an-aerodynamic-analysis-div.pdf,publisher
921,10.1007/s00704-012-0801-0,False,,,
922,10.1007/s00704-016-1778-x,False,,,
923,10.1590/0103-9016-2015-0113,True,unpaywall,http://www.scielo.br/pdf/sa/v73n5/0103-9016-sa-73-5-0455.pdf,publisher
924,10.1121/1.4998555,True,unpaywall,https://doi.org/10.1121/1.4998555,publisher
925,10.1016/j.chemolab.2008.06.009,True,unpaywall,https://arxiv.org/pdf/math/0608576,repository
926,,False,,,sin_doi
927,10.3964/j.issn.1000-0593(2024)07-1905-08,False,,,
928,10.1016/j.ress.2021.107522,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0951832021000831,publisher
929,10.1007/s11356-023-25790-3,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s11356-023-25790-3.pdf,publisher
930,10.1016/j.jbiomech.2010.01.038,False,,,
932,10.1167/iovs.15-17245,True,semantic_scholar,https://iovs.arvojournals.org/arvo/content_public/journal/iovs/934219/i1552-5783-56-8-4994.pdf,
933,10.1109/JSEN.2009.2038569,False,,,
934,10.1016/j.eja.2024.127254,True,unpaywall,https://doi.org/10.1016/j.eja.2024.127254,publisher
935,10.1371/journal.pone.0177286,True,unpaywall,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0177286&type=printable,publisher
936,10.1016/j.chemolab.2016.03.013,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0169743916300491,publisher
937,10.1016/j.neucom.2011.11.029,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0925231212001889,publisher
938,10.3390/app10072493,True,unpaywall,https://www.mdpi.com/2076-3417/10/7/2493/pdf?version=1586655006,publisher
939,10.1007/s00477-015-1130-5,False,,,
940,10.1016/S1570-7946(08)80119-8,False,,,
941,10.1109/ICPHM.2017.7998299,False,,,
942,10.3390/jfmk11020151,True,unpaywall,https://www.mdpi.com/2411-5142/11/2/151/pdf?version=1775799357,publisher
943,10.1063/5.0224405,False,,,
944,10.1155/2008/231897,True,unpaywall,https://downloads.hindawi.com/archive/2008/231897.pdf,publisher
945,10.1080/03078698.2017.1332299,True,unpaywall,https://www.tandfonline.com/doi/pdf/10.1080/03078698.2017.1332299?needAccess=true&role=button,publisher
946,,False,,,sin_doi
947,10.13700/j.bh.1001-5965.2015.0078,False,,,
948,10.17714/gumusfenbil.1825537,True,unpaywall,https://dergipark.org.tr/en/download/article-file/5428588,publisher
949,10.1109/RTSI50628.2021.9597363,True,unpaywall,http://hdl.handle.net/11311/1204652,repository
950,10.1111/2041-210X.12486,True,unpaywall,https://besjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/2041-210X.12486,publisher
951,10.1016/j.eswa.2025.127616,False,,,
952,10.1016/j.eswa.2026.132728,False,,,
953,10.1063/1.4887701,False,,,
954,10.1007/s00477-019-01711-0,True,unpaywall,https://academica-e.unavarra.es/bitstreams/cb537460-6300-47ac-82fd-96482361c1c0/download,repository
955,10.1080/24709360.2017.1280213,True,unpaywall,https://www.tandfonline.com/doi/pdf/10.1080/24709360.2017.1280213?needAccess=true&role=button,publisher
956,10.3390/w11050962,True,unpaywall,https://www.mdpi.com/2073-4441/11/5/962/pdf?version=1557311503,publisher
957,10.4271/2005-01-1397,False,,,
958,10.1088/1742-6596/2898/1/012011,True,unpaywall,https://doi.org/10.1088/1742-6596/2898/1/012011,publisher
959,10.1186/s12874-016-0179-2,True,unpaywall,https://bmcmedresmethodol.biomedcentral.com/track/pdf/10.1186/s12874-016-0179-2,publisher
961,10.1094/PHYTO-11-17-0386-R,True,unpaywall,https://apsjournals.apsnet.org/doi/pdf/10.1094/PHYTO-11-17-0386-R,publisher
962,10.1016/j.compmedimag.2010.11.002,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/3059377,repository
963,10.2147/JPR.S499102,True,unpaywall,https://www.dovepress.com/article/download/100592,publisher
964,10.1038/s41598-026-40796-w,True,unpaywall,https://www.nature.com/articles/s41598-026-40796-w_reference.pdf,publisher
965,10.1016/j.chemolab.2017.12.001,True,unpaywall,http://hdl.handle.net/10651/46732,repository
966,10.1186/s12874-020-01187-5,True,unpaywall,https://bmcmedresmethodol.biomedcentral.com/track/pdf/10.1186/s12874-020-01187-5,publisher
967,10.1016/j.jbiomech.2016.07.035,True,semantic_scholar,https://www.sciencedirect.com/science/article/am/pii/S0021929016308375,
968,10.1016/j.canep.2010.05.001,False,,,
969,10.1117/12.595655,False,,,
970,10.1080/02664763.2025.2457011,True,unpaywall,https://pmc.ncbi.nlm.nih.gov/articles/PMC12424440/,repository
971,10.1051/e3sconf/202019405009,True,unpaywall,https://www.e3s-conferences.org/articles/e3sconf/pdf/2020/54/e3sconf_icaeer2020_05009.pdf,publisher
972,10.1007/s00477-023-02466-5,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s00477-023-02466-5.pdf,publisher
973,,False,,,sin_doi
974,10.13700/j.bh.1001-5965.2019.0157,False,,,
975,10.1016/j.ces.2024.120265,False,,,
976,10.1016/j.psep.2025.107122,False,,,
977,10.1504/IJBET.2020.105650,False,,,
978,10.1121/1.1289206,False,,,
979,10.1016/j.ijforecast.2015.09.001,True,unpaywall,https://arxiv.org/pdf/1412.4222,repository
980,10.1007/978-1-4419-7046-6_31,False,,,
982,10.1088/1742-6596/2449/1/012016,True,unpaywall,https://doi.org/10.1088/1742-6596/2449/1/012016,publisher
983,10.1016/j.eja.2025.127871,False,,,
986,10.1007/s00477-014-0931-2,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s00477-014-0931-2.pdf,publisher
987,10.1016/j.jastp.2010.02.005,False,,,
988,,False,,,sin_doi
989,10.1109/TCDS.2020.2988641,False,,,
990,10.1016/j.sigpro.2025.109959,False,,,
992,10.1287/mksc.1080.0382,False,,,
993,10.1109/TGRS.2019.2940991,False,,,
995,10.1038/s41598-024-66246-z,True,unpaywall,https://doi.org/10.1038/s41598-024-66246-z,publisher
996,10.1007/s00216-021-03360-1,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s00216-021-03360-1.pdf,publisher
998,10.1080/13803610500110430,False,,,
1000,,False,,,sin_doi
1002,10.13433/j.cnki.1003-8728.20190350,False,,,
1004,10.1063/1.4982842,True,semantic_scholar,http://psasir.upm.edu.my/id/eprint/57250/1/Functional%20extreme%20rainfall%20data%20in%20Petaling%20Jaya.pdf,
1006,10.1016/j.scp.2023.101339,False,,,
1009,10.1186/1471-2288-12-17,True,unpaywall,https://bmcmedresmethodol.biomedcentral.com/counter/pdf/10.1186/1471-2288-12-17,publisher
1011,10.1016/j.eswa.2022.116780,False,,,
1012,10.31083/j.fbl2802030,True,unpaywall,https://www.imrpress.com/journal/FBL/28/2/10.31083/j.fbl2802030/pdf,publisher
1014,10.1007/s00415-012-6566-7,False,,,
1018,10.1371/journal.pone.0213172,True,unpaywall,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0213172&type=printable,publisher
1020,10.35378/gujs.1587357,True,unpaywall,https://dergipark.org.tr/en/download/article-file/4375614,publisher
1022,10.1109/IJCNN.2019.8851700,False,,,
1024,10.1109/IJCNN.2012.6252818,True,unpaywall,https://arxiv.org/pdf/1312.7018,repository
1025,10.1109/TPEC.2019.8662147,False,,,
1026,10.1016/j.neucom.2024.129245,True,unpaywall,https://doi.org/10.1016/j.neucom.2024.129245,publisher
1027,10.13465/j.cnki.jvs.2022.22.024,False,,,
1028,10.1007/s00477-017-1441-9,False,,,
1029,,False,,,sin_doi
1032,10.1145/3097983.3098133,False,,,
1033,10.1016/j.jhydrol.2011.09.043,False,,,
1039,10.1002/nbm.2895,True,unpaywall,https://riunet.upv.es/items/42197a29-c100-4cf2-bd70-abf3350c9671/request-a-copy?bitstream=4fce7440-bf56-4961-a85f-996ecbf36bfc,repository
1040,10.1109/ACCESS.2024.3512874,True,unpaywall,https://doi.org/10.1109/access.2024.3512874,publisher
1041,10.1016/j.chemolab.2010.09.007,True,unpaywall,https://doi.org/science/article/pii/S0169743910001747,publisher
1042,10.1186/s12889-025-23425-5,True,unpaywall,https://bmcpublichealth.biomedcentral.com/counter/pdf/10.1186/s12889-025-23425-5,publisher
1044,10.1371/journal.pone.0128999,True,unpaywall,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0128999&type=printable,publisher
1047,10.1063/5.0224189,False,,,
1049,10.1016/j.neucom.2012.10.030,True,unpaywall,https://arxiv.org/pdf/1312.6966,repository
1050,10.3389/fncom.2016.00029,True,unpaywall,https://www.frontiersin.org/articles/10.3389/fncom.2016.00029/pdf,publisher
1051,,False,,,sin_doi
1052,10.1109/ACCESS.2020.3004564,True,unpaywall,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09123888.pdf,publisher
1053,10.1007/s00521-019-04299-2,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s00521-019-04299-2.pdf,publisher
1055,10.1109/IJCNN55064.2022.9892455,False,,,
1059,10.3390/s22166163,True,unpaywall,https://doi.org/10.3390/s22166163,publisher
1062,10.1016/j.neunet.2025.108443,True,unpaywall,https://doi.org/10.1016/j.neunet.2025.108443,publisher
1063,10.3390/app132011206,True,unpaywall,https://www.mdpi.com/2076-3417/13/20/11206/pdf?version=1697176141,publisher
1066,10.1016/j.infrared.2024.105691,False,,,
1069,10.1016/j.chemolab.2021.104279,False,,,
1070,10.3389/fnins.2019.00127,True,unpaywall,https://www.frontiersin.org/articles/10.3389/fnins.2019.00127/pdf,publisher
1071,10.1016/j.jneumeth.2019.108552,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0165027019304091/pdf,publisher
1072,10.1063/1.4901390,True,unpaywall,https://pubs.aip.org/aip/acp/article-pdf/1626/1/189/11849306/189_1_online.pdf,publisher
1073,10.1016/j.neucom.2004.11.012,True,unpaywall,https://arxiv.org/pdf/0709.3641,repository
1074,10.3390/forecast4010022,True,unpaywall,https://www.mdpi.com/2571-9394/4/1/22/pdf?version=1647854104,publisher
1076,10.1007/s00362-018-0979-z,False,,,
1077,10.1080/03461238.2019.1663553,True,unpaywall,https://arxiv.org/pdf/1909.00456,repository
1078,10.3390/e25121597,True,unpaywall,https://www.mdpi.com/1099-4300/25/12/1597/pdf?version=1701223480,publisher
1081,10.1155/2022/6709779,True,unpaywall,https://downloads.hindawi.com/journals/mpe/2022/6709779.pdf,publisher
1082,10.3934/math.2024218,True,unpaywall,http://www.aimspress.com/aimspress-data/math/2024/2/PDF/math-09-02-218.pdf,publisher
1083,10.1016/j.ejor.2021.01.002,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0377221721000023/pdf,publisher
1084,10.18502/jbe.v9i1.13974,True,unpaywall,https://doi.org/10.18502/jbe.v9i1.13974,publisher
1085,10.1007/s11222-024-10537-y,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s11222-024-10537-y.pdf,publisher
1086,10.12386/A20220167,False,,,
1087,10.3390/axioms12070613,True,unpaywall,https://www.mdpi.com/2075-1680/12/7/613/pdf?version=1687332334,publisher
1088,10.1016/j.spa.2024.104426,True,unpaywall,https://centaur.reading.ac.uk/116941/1/cpsvSPA_accepted.pdf,repository
1089,10.1016/j.cor.2023.106152,True,unpaywall,https://doi.org/10.1016/j.cor.2023.106152,publisher
1090,10.3150/17-BEJ991,True,unpaywall,https://projecteuclid.org/journals/bernoulli/volume-25/issue-1/Nonparametric-depth-and-quantile-regression-for-functional-data/10.3150/17-BEJ991.pdf,publisher
1091,10.1142/S0217590820460029,True,unpaywall,https://repository.up.ac.za/bitstream/2263/91311/1/Mangisa_Analyzing_2022.pdf,repository
1092,10.1016/j.ecosta.2019.01.003,True,unpaywall,https://arxiv.org/pdf/1803.09501,repository
1093,10.1007/s10479-022-05014-6,False,,,
1094,10.21307/stattrans-2019-008,True,unpaywall,https://doi.org/10.21307/stattrans-2019-008,publisher
1095,10.1016/j.jempfin.2019.05.002,True,unpaywall,https://pureadmin.qub.ac.uk/ws/files/168523022/FX_FWDS_JEF_R_R_FM_FK_MC_MOTIVE_FK_MC.pdf,repository
1096,10.1002/cjs.11652,False,,,
1097,10.1080/00949655.2019.1650935,True,unpaywall,https://arxiv.org/pdf/1908.00336,repository
1099,10.1016/j.spasta.2022.100615,True,unpaywall,https://eprints.gla.ac.uk/263538/2/263538.pdf,repository
1101,10.1111/jtsa.12281,False,,,
1102,10.1111/jtsa.12796,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jtsa.12796,publisher
1103,10.14712/1213-7243.2022.003,True,semantic_scholar,http://dml.cz/bitstream/handle/10338.dmlcz/149370/CommentatMathUnivCarolRetro_62-2021-4_7.pdf,
1104,10.1093/jssam/smy001,True,unpaywall,https://arxiv.org/pdf/1508.00615,repository
1106,10.1515/jtse-2018-0011,False,,,
1107,10.1002/sim.9687,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sim.9687,publisher
1108,10.1515/jtse-2019-0009,True,unpaywall,https://arxiv.org/pdf/2003.08787,repository
1110,10.1080/26941899.2022.2152401,True,unpaywall,https://www.tandfonline.com/doi/pdf/10.1080/26941899.2022.2152401?download=true,publisher
1111,10.1007/s12561-019-09237-3,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s12561-019-09237-3.pdf,publisher
1113,10.1002/asmb.70101,True,unpaywall,https://arxiv.org/pdf/2410.16307,repository
1115,10.1016/j.jeconom.2020.11.012,True,unpaywall,https://orca.cardiff.ac.uk/id/eprint/139818/,repository
1116,10.1155/2020/8850654,True,unpaywall,https://downloads.hindawi.com/journals/jat/2020/8850654.pdf,publisher
1117,10.1007/978-3-031-85870-3_11,False,,,
1118,10.3390/math13050858,True,unpaywall,https://doi.org/10.3390/math13050858,publisher
1120,10.1111/jtsa.12667,True,semantic_scholar,https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1111/jtsa.12667,
1121,10.1007/978-3-030-31351-7_13,False,,,
1122,10.1214/24-AOAS1926,True,semantic_scholar,https://arxiv.org/pdf/2312.11108,
1125,10.1007/s11634-019-00360-z,False,,,
1126,10.1007/s11203-018-9172-1,True,unpaywall,http://hdl.handle.net/2013/ULB-DIPOT:oai:dipot.ulb.ac.be:2013/260201,repository
1127,10.1002/wics.1640,False,,,
1128,10.1007/978-981-97-4438-1_4,False,,,
1129,10.1080/03610918.2026.2685005,False,,,
1130,10.1016/j.ecosta.2018.05.003,True,unpaywall,https://arxiv.org/pdf/1709.05786,repository
1131,10.1016/j.seps.2024.101917,True,unpaywall,https://doi.org/10.1016/j.seps.2024.101917,publisher
1132,10.5705/ss.202017.0199,True,unpaywall,http://hdl.handle.net/1765/110942,repository
1133,10.1007/s10260-026-00870-z,False,,,
1134,10.1214/25-AOAS2077,True,unpaywall,https://doi.org/10.1214/25-aoas2077,publisher
1135,10.1002/env.70124,True,unpaywall,https://doi.org/10.1002/env.70124,publisher
1137,10.3390/joitmc8010006,True,unpaywall,https://www.mdpi.com/2199-8531/8/1/6/pdf?version=1641353169,publisher
1138,10.3150/24-BEJ1850,False,,,
1140,10.1016/j.jeconom.2025.106070,False,,,
1141,10.1016/j.ecolind.2022.108861,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S1470160X22003326/pdf,publisher
1142,10.15302/J-QB-022-0300,True,unpaywall,https://doi.org/10.15302/j-qb-022-0300,publisher
1143,10.1007/s11222-023-10379-0,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s11222-023-10379-0.pdf,publisher
1144,10.1214/20-EJS1690,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-14/issue-1/Sparsely-observed-functional-time-series-estimation-and-prediction/10.1214/20-EJS1690.pdf,publisher
1145,10.1002/wics.70001,False,,,
1147,10.1214/24-AOS2465,False,,,
1149,10.3934/DSFE.2026012,True,unpaywall,http://www.aimspress.com/aimspress-data/dsfe/2026/2/PDF/DSFE-06-02-012.pdf,publisher
1150,10.1051/ps/2023014,True,unpaywall,https://www.esaim-ps.org/articles/ps/pdf/2023/01/ps210054.pdf,publisher
1151,10.3390/math10224279,True,unpaywall,https://www.mdpi.com/2227-7390/10/22/4279/pdf?version=1668577293,publisher
1153,10.1111/jtsa.12283,False,,,
1154,10.1080/10618600.2024.2374578,True,unpaywall,https://www.tandfonline.com/doi/pdf/10.1080/10618600.2024.2374578?download=true,publisher
1155,10.1111/opec.12148,True,unpaywall,http://eprints.gla.ac.uk/180711/7/180711.pdf,repository
1156,10.1016/j.crma.2018.09.001,True,semantic_scholar,https://comptes-rendus.academie-sciences.fr/mathematique/item/10.1016/j.crma.2018.09.001.pdf,
1157,10.1002/sim.10207,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sim.10207,publisher
1158,10.1016/j.jeconom.2025.106023,True,unpaywall,https://doi.org/10.1016/j.jeconom.2025.106023,publisher
1159,10.1214/20-PS360,True,unpaywall,https://projecteuclid.org/journals/probability-surveys/volume-19/issue-none/Prediction-theory-for-stationary-functional-time-series/10.1214/20-PS360.pdf,publisher
1160,10.4310/SII.2019.v12.n1.a14,False,,,
1161,10.1111/jtsa.12551,True,unpaywall,https://arxiv.org/pdf/1905.07218,repository
1162,10.1214/19-AOS1842,True,unpaywall,https://projecteuclid.org/journals/annals-of-statistics/volume-48/issue-2/Functional-data-analysis-in-the-Banach-space-of-continuous-functions/10.1214/19-AOS1842.pdf,publisher
1163,10.1016/j.jspi.2022.05.007,False,,,
1164,10.1002/env.2866,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/env.2866,publisher
1165,10.1016/j.irfa.2023.102913,False,,,
1166,10.32372/ChJS.16-02-03,False,,,
1167,10.1214/24-EJS2218,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-18/issue-1/Two-sample-and-change-point-inference-for-non-Euclidean-valued/10.1214/24-EJS2218.pdf,publisher
1168,10.1109/DSAA49011.2020.00020,True,unpaywall,https://arxiv.org/pdf/2009.05665,repository
1169,10.1155/2021/5539035,True,unpaywall,https://downloads.hindawi.com/journals/mpe/2021/5539035.pdf,publisher
1170,10.1080/02331888.2019.1609476,False,,,
1171,10.1155/2022/2244960,True,unpaywall,https://downloads.hindawi.com/journals/cin/2022/2244960.pdf,publisher
1172,10.1016/j.jmva.2018.11.008,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X17306814/pdf,publisher
1173,10.3390/e26090798,True,unpaywall,https://www.mdpi.com/1099-4300/26/9/798/pdf,publisher
1174,10.1080/03461238.2025.2544265,True,unpaywall,https://doi.org/10.1080/03461238.2025.2544265,publisher
1175,10.1080/01621459.2022.2123333,True,unpaywall,https://figshare.com/articles/dataset/Crop_Yield_Prediction_Using_Bayesian_Spatially_Varying_Coefficient_Models_with_Functional_Predictors/21082235,repository
1176,10.1080/00273171.2019.1642729,True,unpaywall,https://figshare.com/articles/Empirical_Bayes_Derivative_Estimates/12357815,repository
1178,10.1016/j.ribaf.2022.101833,False,,,
1179,10.1080/03610918.2025.2593942,False,,,
1180,10.1080/02664763.2025.2606963,False,,,
1183,10.1080/07350015.2020.1832503,True,unpaywall,https://researchonline.lse.ac.uk/id/eprint/114636/1/Functional_Linear_Regression._Dependence_and_Error.pdf,repository
1184,10.5194/gmd-12-735-2019,True,unpaywall,https://gmd.copernicus.org/articles/12/735/2019/gmd-12-735-2019.pdf,publisher
1185,10.1002/wics.1638,False,,,
1186,10.3390/math9111305,True,unpaywall,https://www.mdpi.com/2227-7390/9/11/1305/pdf?version=1623055076,publisher
1187,10.29220/CSAM.2022.29.1.103,True,unpaywall,http://www.csam.or.kr/journal/download_pdf.php?doi=10.29220/CSAM.2022.29.1.103,publisher
1188,10.3934/math.20251163,True,unpaywall,http://www.aimspress.com/aimspress-data/math/2025/11/PDF/math-10-11-1163.pdf,publisher
1189,10.3390/math14050916,True,unpaywall,https://www.mdpi.com/2227-7390/14/5/916/pdf?version=1773134531,publisher
1190,10.3390/math11132910,True,unpaywall,https://www.mdpi.com/2227-7390/11/13/2910/pdf?version=1688012181,publisher
1192,10.1111/rssc.12572,True,unpaywall,https://doi.org/10.1111/rssc.12572,publisher
1193,10.1007/s10614-022-10265-3,False,,,
1194,10.1007/s40300-020-00174-6,False,,,
1195,10.1002/wics.1459,False,,,
1196,10.1016/j.jmaa.2021.125677,True,unpaywall,https://arxiv.org/pdf/2109.07059,repository
1197,10.1007/s00357-020-09382-1,True,semantic_scholar,https://arxiv.org/pdf/2007.14078,
1198,10.1002/asmb.2879,True,unpaywall,https://doi.org/10.1002/asmb.2879,publisher
1199,10.1007/s11135-026-02971-z,False,,,
1200,10.1002/jae.2846,False,,,
1201,10.7441/joc.2025.04.08,True,unpaywall,https://doi.org/10.7441/joc.2025.04.08,publisher
1202,10.1111/rssb.12493,True,unpaywall,https://academic.oup.com/jrsssb/article-pdf/84/3/933/49322544/jrsssb_84_3_933.pdf,publisher
1203,10.1080/03610918.2024.2449402,False,,,
1204,10.3390/risks12070117,True,unpaywall,https://doi.org/10.3390/risks12070117,publisher
1206,10.3150/20-BEJ1199,True,unpaywall,https://projecteuclid.org/journals/bernoulli/volume-26/issue-3/Frequency-domain-theory-for-functional-time-series--Variance-decomposition/10.3150/20-BEJ1199.pdf,publisher
1207,10.1007/s40953-022-00306-x,True,unpaywall,https://arxiv.org/pdf/2112.15315,repository
1208,10.1007/s00180-026-01776-w,False,,,
1209,10.11159/icsta22.157,True,unpaywall,https://doi.org/10.11159/icsta22.157,publisher
1210,10.1214/23-AOAS1795,False,,,
1212,10.1002/env.2792,True,unpaywall,https://doi.org/10.1002/env.2792,publisher
1213,10.1007/s11004-019-09807-7,True,unpaywall,http://hdl.handle.net/11336/101822,repository
1214,10.1007/s10479-024-06391-w,False,,,
1215,10.1002/env.2710,True,unpaywall,https://arxiv.org/pdf/2008.01889,repository
1216,10.1002/wics.70057,False,,,
1217,10.1111/jtsa.12676,False,,,
1218,10.3390/math11183808,True,unpaywall,https://www.mdpi.com/2227-7390/11/18/3808/pdf?version=1695787404,publisher
