id,title_short,decision,reason_code,confidence,rationale
779,Functional clustering of varved lake sediment to reconstruct past seasonal climate,include,none,baja,"Sin resumen; clustering funcional aplicado a sedimentos de lago varvado para reconstruir clima; posible E4, sin evidencia clara."
780,A marginal approach to reduced-rank penalized spline smoothing with application to multilevel functi,include,none,alta,Suavizado spline penalizado de rango reducido para FDA multinivel; PR1/PR3.
781,Functional statistical techniques applied to vine leaf water content determination,include,none,baja,Sin resumen; tecnicas estadisticas funcionales aplicadas a contenido de agua en hojas de vid; posible E4 agricola.
782,Recent history functional linear models for sparse longitudinal data,include,none,alta,Modelos lineales funcionales de historia reciente (ventana deslizante) para datos longitudinales dispersos; PR1/PR3.
783,Fast function-on-scalar regression with penalized basis expansions,include,none,alta,Regresion funcion-sobre-escalar con expansiones en bases penalizadas; cita directamente a Ramsay y Silverman; PR1/PR3.
784,Detecting and Localizing Differences in Functional Time Series Dynamics: A Case Study in Molecular B,include,none,alta,Analisis espectral de Fourier para series de tiempo funcionales en biofisica molecular; coincide con PR4/C7.
785,Quantile regression with functional principal component in statistical downscaling to predict extrem,include,none,baja,Sin resumen; regresion de cuantiles con FPCA para reduccion de escala estadistica de lluvia extrema; posible E4 climatico.
786,Smoothed functional canonical correlation analysis of humidity and temperature data,include,none,alta,"Analisis de correlacion canonica funcional suavizada, discute explicitamente el numero de funciones base; PR1/PR3."
787,Wavelets in functional data analysis: Estimation of multidimensional curves and their derivatives,include,none,baja,Sin resumen; estimacion wavelet de curvas multidimensionales y sus derivadas en FDA; PR1/PR4.
788,Analysing the results of a designed experiment when the response is a curve: Methodology and applica,include,none,alta,Revision metodologica de analisis de experimentos disenados con respuesta tipo curva; discusion explicita del caracter funcional.
789,Structured functional additive regression in reproducing kernel Hilbert spaces,include,none,alta,"Regresion aditiva funcional estructurada en espacios de Hilbert con nucleo reproductor, basada en FPCA; PR1."
790,Functional principal component analysis for longitudinal and survival data,include,none,baja,Sin resumen; FPCA para datos longitudinales y de supervivencia; PR1/PR2.
791,Nonparametric Regression Analysis of Longitudinal Data,include,none,media,Revision de regresion no parametrica longitudinal que menciona FDA como enfoque relacionado; valor de referencia.
792,Fully automated multi-modal anatomic atlas generation using 3D-slicer,exclude,I1,baja,Generacion de atlas anatomico multimodal automatizado (software de imagen medica); sin conexion aparente a FDA estadistica.
793,Dynamic retrospective regression for functional data,include,none,alta,"Regresion retrospectiva dinamica para datos funcionales con sincronizacion de fase; PR1, mismo tema que warped regression."
794,Model-based clustering of time series in group-specific functional subspaces,include,none,baja,Sin resumen; clustering basado en modelos de series de tiempo en subespacios funcionales especificos por grupo.
795,Feature extraction and quantification for mass spectrometry in biomedical applications using the mea,include,none,baja,"Sin resumen; extraccion de caracteristicas en espectrometria de masas biomedica; sin mencion explicita de ""funcional"", ambiguo."
796,A novel semi-distance for measuring dissimilarities of curves with sharp local patterns,include,none,baja,Sin resumen; semi-distancia novedosa para medir disimilitudes de curvas con patrones locales agudos; coincide con PR4.
797,Functional data analysis of generalized regression quantiles,include,none,baja,Sin resumen; analisis de datos funcionales de cuantiles de regresion generalizados; PR1.
798,Series expansion for functional sufficient dimension reduction,include,none,alta,Reduccion de dimension suficiente funcional via expansion en serie (bases); PR1/PR2/PR3 explicito.
799,Functional Multiple-Set Canonical Correlation Analysis,include,none,alta,"Analisis de correlacion canonica funcional multi-conjunto via expansion en bases; PR1, aplicacion en fMRI."
800,Functional deconvolution in a periodic setting: Uniform case,include,none,alta,"Deconvolucion funcional periodica, metodologia central de FDA"
801,Gaussian process functional regression modeling for batch data,include,none,media,Regresion funcional con proceso gaussiano para datos por lotes
802,Functional PCA and Base-Line Logit Models,include,none,alta,"FPCA aplicado a modelos logit base, metodologia central"
803,Functional Data Analysis,include,none,media,"Articulo general sobre FDA, posible entrada enciclopedica, verificar sustancia"
804,Localized Functional Principal Component Analysis,include,none,alta,"FPCA localizada con funciones base ortogonales, PR1/PR2 directo"
805,Random forests for functional covariates,include,none,media,"Random forests para covariables funcionales, sin discusion explicita de bases"
806,Nonparametric functional concurrent regression models,include,none,alta,"Regresion funcional concurrente no parametrica, metodologia central"
807,Penalized scalar-on-functions regression with interaction term,include,none,baja,"Regresion penalizada scalar-on-function, solo titulo"
808,Data reduction for multiple functional data with class information,include,none,baja,"Reduccion de dimension para datos funcionales, solo titulo"
809,Test of significance when data are curves,include,none,baja,"Test de significancia para datos tipo curva, solo titulo"
810,Modeling regional impacts of climate teleconnections using functional data analysis,include,none,baja,"Aplicacion a teleconexiones climaticas, posible E4, solo titulo"
811,Estimation and inference in functional mixed-effects models,include,none,baja,"Modelos de efectos mixtos funcionales, solo titulo"
812,Using wavelet-based functional mixed models to characterize population heterogeneity in acceleromete,include,none,baja,"Modelos mixtos funcionales wavelet en acelerometria, solo titulo"
813,3D face recognition by functional data analysis,include,none,baja,"Reconocimiento facial 3D via FDA, posible E4, solo titulo"
814,A transformation approach for incorporating monotone or unimodal constraints,include,none,baja,"Restricciones monotonas, conexion a FDA no explicita en titulo"
815,Estimating and depicting the structure of a distribution of random functions,include,none,media,"Estructura de distribucion de funciones aleatorias, metodologia central"
816,Application of data reduction technique in agriculture: A functional approach,include,none,baja,"Reduccion de datos en agricultura, posible E4, solo titulo"
817,Wavelet-based SPC procedure for complicated functional data,include,none,media,SPC basado en wavelets para datos funcionales complejos
818,Exploring between site differences in water quality trends: A functional data analysis approach,include,none,baja,"Tendencias de calidad de agua, posible E4, solo titulo"
819,Functional variance estimation using penalized splines with principal component analysis,include,none,media,Estimacion de varianza funcional con splines penalizados y PCA
820,Quasi-interpolation for linear functional data,include,none,baja,"Cuasi-interpolacion para datos funcionales lineales, solo titulo"
821,Hierarchical functional data with mixed continuous and binary measurements,include,none,alta,"Datos funcionales jerarquicos, metodologia confirmada por resumen"
822,Functional generalized linear models with images as predictors,include,none,alta,"FPCR con imagenes como predictores, metodologia confirmada"
823,The functional data analysis view of longitudinal data,include,none,baja,"Vision de FDA sobre datos longitudinales, solo titulo"
